Set 0,16h51m7s,"Conc. KIO3, M","Conc. NAHSO4, M"," ",,,,,,,,,,,
Trial,"Time, s",,,,,,,,,0.001,232,,,,
1,2.442,,,,,,,,,0.008,232,,,,
2,2.442,,,,,,,,,0.026,232,,,,
3,2.272,,,,,,,,,0.041,230,,,,
4,2.272,,,,,,,,,0.059,226,,,,
5,1.038,,,,,,,,,0.074,230,,,,
6,1.038,,,,,,,,,0.091,244,,,,
,,,,,,,,,,,,2.155,226,,
,,,,,,,,,,,,2.172,208,,
,,,,,,,,,,,,2.189,180,,
,,,,,,,,,,,,2.206,158,,
,,,,,,,,,,,,2.223,138,,
,,,,,,,,,,,,2.239,118,,
,,,,,,,,,,,,2.256,102,,
,,,,,,,,,,,,2.272,84,,
,,,,,,,,,,,,2.272,78,,
,,,,,,,,,,,,2.272,72,,
,,,,,,,,,,,,2.272,66,,
,,,,,,,,,,,,2.272,62,,
,,,,,,,,,,,,2.272,56,,
,,,,,,,,,,,,2.272,54,,
,,,,,,,,,,,,2.272,52,,
,,,,,,,,,,,,2.272,50,,
,,,,,,,,,,,,2.272,48,,
,,,,,,,,,,,,2.272,48,,
,,,,,,,,,,,,2.272,44,,
,,,,,,,,,,,,2.272,44,,
,,,,,,,,,,,,2.272,42,,
,,,,,,,,,,,,2.272,40,,
,,,,,,,,,,,,2.272,38,,
,,,,,,,,,,,,2.272,38,,
,,,,,,,,,,,,2.272,36,,
,,,,,,,,,,,,2.272,34,,
,,,,,,,,,,,,2.272,34,,
,,,,,,,,,,,,2.272,34,,
,,,,,,,,,,,,2.272,34,,
,,,,,,,,,,,,2.272,32,,
,,,,,,,,,,,,2.272,32,,
,,,,,,,,,,,,2.272,32,,
,,,,,,,,,,,,2.272,32,,
,,,,,,,,,,,,2.272,30,,
,,,,,,,,,,,,2.272,30,,
,,,,,,,,,,,,2.272,30,,
,,,,,,,,,,,,2.272,26,,
,,,,,,,,,,,,2.272,28,,
,,,,,,,,,,,,2.272,26,,
,,,,,,,,,,,,2.272,26,,
,,,,,,,,,,,,2.272,26,,
,,,,,,,,,,,,2.272,28,,
,,,,,,,,,,,,2.272,30,,
,,,,,,,,,,,,2.272,32,,
,,,,,,,,,,,,2.272,34,,
,,,,,,,,,,,,2.272,36,,
,,,,,,,,,,,,2.272,40,,
,,,,,,,,,,,,2.272,44,,
,,,,,,,,,,,,2.272,50,,
,,,,,,,,,,,,2.272,60,,
,,,,,,,,,,,,2.272,76,,
,,,,,,,,,,,,2.272,88,,
,,,,,,,,,,,,2.272,104,,
,,,,,,,,,,,,2.272,122,,
,,,,,,,,,,,,2.272,132,,
,,,,,,,,,,,,2.272,140,,
,,,,,,,,,,,,2.272,166,,
,,,,,,,,,,,,2.272,192,,
,,,,,,,,,,,,2.272,218,,
,,,,,,,,,,,,2.272,238,,
,,,,,,,,,,,,2.272,254,,
,,,,,,,,,,,,2.272,258,,
,,,,,,,,,,,,2.272,260,,
,,,,,,,,,,,,2.272,262,,
,,,,,,,,,,,,2.272,264,,
,,,,,,,,,,,,2.272,264,,
,,,,,,,,,,,,2.272,266,,
,,,,,,,,,,,,2.272,268,,
,,,,,,,,,,,,2.272,268,,
,,,,,,,,,,,,2.272,268,,
,,,,,,,,,,,,2.272,270,,
,,,,,,,,,,,,2.272,270,,
,,,,,,,,,,,,2.272,272,,
,,,,,,,,,,,,2.272,270,,
,,,,,,,,,,,,2.272,270,,
,,,,,,,,,,,,2.272,270,,
,,,,,,,,,,,,2.272,270,,
,,,,,,,,,,,,2.272,272,,
,,,,,,,,,,,,2.272,270,,
,,,,,,,,,,,,2.272,270,,
,,,,,,,,,,,,2.272,270,,
,,,,,,,,,,,,2.272,270,,
,,,,,,,,,,,,2.272,270,,
,,,,,,,,,,,,2.272,268,,
,,,,,,,,,,,,2.272,268,,
,,,,,,,,,,,,2.272,268,,
,,,,,,,,,,,,2.272,270,,
,,,,,,,,,,,,2.272,268,,
,,,,,,,,,,,,2.272,270,,
,,,,,,,,,,,,2.272,268,,
,,,,,,,,,,,,2.272,268,,
,,,,,,,,,,,,2.272,268,,
,,,,,,,,,,,,2.272,268,,
,,,,,,,,,,,,2.272,268,,
,,,,,,,,,,,,2.272,268,,
,,,,,,,,,,,,2.272,268,,
,,,,,,,,,,,,2.272,268,,
,,,,,,,,,,,,2.272,268,,
,,,,,,,,,,,,2.272,268,,
,,,,,,,,,,,,2.272,266,,
,,,,,,,,,,,,2.272,266,,
,,,,,,,,,,,,2.272,266,,
,,,,,,,,,,,,2.272,266,,
,,,,,,,,,,,,2.272,266,,
,,,,,,,,,,,,2.272,266,,
,,,,,,,,,,,,2.272,266,,
,,,,,,,,,,,,2.272,266,,
,,,,,,,,,,,,2.272,266,,
,,,,,,,,,,,,2.272,266,,
,,,,,,,,,,,,2.272,266,,
,,,,,,,,,,,,2.272,268,,
,,,,,,,,,,,,2.272,266,,
,,,,,,,,,,,,2.272,268,,
,,,,,,,,,,,,2.272,268,,
,,,,,,,,,,,,2.272,268,,
,,,,,,,,,,,,2.272,268,,
,,,,,,,,,,,,2.272,268,,
,,,,,,,,,,,,2.272,268,,
,,,,,,,,,,,,2.272,268,,
,,,,,,,,,,,,2.272,270,,
,,,,,,,,,,,,2.272,268,,
,,,,,,,,,,,,2.272,270,,
,,,,,,,,,,,,2.272,270,,
,,,,,,,,,,,,,,0.0,296
,,,,,,,,,,,,,,0.004,296
,,,,,,,,,,,,,,0.021,296
,,,,,,,,,,,,,,0.038,296
,,,,,,,,,,,,,,0.054,294
,,,,,,,,,,,,,,0.071,294
,,,,,,,,,,,,,,0.087,294
,,,,,,,,,,,,,,0.105,294
,,,,,,,,,,,,,,0.121,292
,,,,,,,,,,,,,,0.138,292
,,,,,,,,,,,,,,0.154,292
,,,,,,,,,,,,,,0.171,294
,,,,,,,,,,,,,,0.188,292
,,,,,,,,,,,,,,0.205,292
,,,,,,,,,,,,,,0.221,292
,,,,,,,,,,,,,,0.237,290
,,,,,,,,,,,,,,0.254,292
,,,,,,,,,,,,,,0.27,292
